codigo_centro,nombre_centro,tipo_centro,titularidad,municipio,area_territorial,curso,modalidad,nota_media_centro,nota_media_cm,n_presentados,pct_aptos_centro,pct_aptos_cm,nota_media_aptos_centro,nota_media_aptos_cm
28013255,"CPR INF-PRI-SEC ""nuestra señora de la merced""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.78,6.68,42,97.62,95.03,7.68,7.41
28023698,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Pinto,Madrid-Sur,2019-2020,Presencial,6.2,6.51,28,92.86,100,7.51,7.34
28023698,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Pinto,Madrid-Sur,2020-2021,Presencial,6.1,6.51,29,93.1,66.67,7.3,7.42
28023698,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Pinto,Madrid-Sur,2021-2022,Presencial,6.28,6.49,30,93.33,93.11,7.49,7.41
28023698,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Pinto,Madrid-Sur,2022-2023,Presencial,6.95,6.76,30,100,95.04,7.82,7.5
28023698,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Pinto,Madrid-Sur,2023-2024,Presencial,6,6.68,32,81.25,95.03,7.84,7.41
28015562,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.78,6.51,26,100,100,7.26,7.34
28015562,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,7.2,6.51,23,100,66.67,7.75,7.42
28015562,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.85,6.49,31,96.77,93.11,7.57,7.41
28015562,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.25,6.76,18,100,95.04,7.77,7.5
28015562,"CPR INF-PRI-SEC ""nuestra señora de la providencia""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.66,6.68,24,100,95.03,7.14,7.41
28031993,"CPR INF-PRI-SEC ""nuestra señora de la vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.69,6.51,47,0,100,7.66,7.34
28031993,"CPR INF-PRI-SEC ""nuestra señora de la vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,7.06,6.51,46,97.83,66.67,7.71,7.42
28031993,"CPR INF-PRI-SEC ""nuestra señora de la vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.77,6.49,53,96.23,93.11,7.62,7.41
28031993,"CPR INF-PRI-SEC ""nuestra señora de la vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.37,6.76,36,97.22,95.04,8.16,7.5
28031993,"CPR INF-PRI-SEC ""nuestra señora de la vega""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.16,6.68,30,93.33,95.03,7.42,7.41
28013115,"CPR INF-PRI-SEC ""nuestra señora de las escuelas pias""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.34,6.51,103,94.17,100,7.31,7.34
28013115,"CPR INF-PRI-SEC ""nuestra señora de las escuelas pias""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.56,6.51,75,97.33,66.67,7.32,7.42
28013115,"CPR INF-PRI-SEC ""nuestra señora de las escuelas pias""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.16,6.49,95,91.58,93.11,7.31,7.41
28013115,"CPR INF-PRI-SEC ""nuestra señora de las escuelas pias""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.48,6.76,82,95.12,95.04,7.43,7.5
28013115,"CPR INF-PRI-SEC ""nuestra señora de las escuelas pias""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.72,6.68,75,98.67,95.03,7.39,7.41
28008405,"CPR INF-PRI-SEC ""nuestra señora de las nieves""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.86,6.51,48,95.83,100,7.73,7.34
28008405,"CPR INF-PRI-SEC ""nuestra señora de las nieves""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.33,6.51,62,91.94,66.67,7.56,7.42
28008405,"CPR INF-PRI-SEC ""nuestra señora de las nieves""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.27,6.49,59,89.83,93.11,7.5,7.41
28008405,"CPR INF-PRI-SEC ""nuestra señora de las nieves""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.72,6.76,51,88.24,95.04,7.62,7.5
28008405,"CPR INF-PRI-SEC ""nuestra señora de las nieves""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.25,6.68,44,100,95.03,7.73,7.41
28012949,"CPR INF-PRI-SEC ""nuestra señora de los angeles""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.8,6.51,47,93.62,100,7.36,7.34
28012949,"CPR INF-PRI-SEC ""nuestra señora de los angeles""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.49,6.51,45,95.56,66.67,6.95,7.42
28012949,"CPR INF-PRI-SEC ""nuestra señora de los angeles""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,7.11,6.49,46,100,93.11,7.3,7.41
28012949,"CPR INF-PRI-SEC ""nuestra señora de los angeles""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.92,6.76,40,100,95.04,7.08,7.5
28012949,"CPR INF-PRI-SEC ""nuestra señora de los angeles""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.24,6.68,36,97.22,95.03,7.31,7.41
28008211,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7.02,6.51,80,95,100,7.71,7.34
28008211,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,7.11,6.51,89,97.75,66.67,7.8,7.42
28008211,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,7.1,6.49,78,97.44,93.11,7.86,7.41
28008211,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.44,6.76,97,98.97,95.04,8.08,7.5
28008211,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.34,6.68,97,98.97,95.03,7.95,7.41
28008223,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.03,6.51,31,80.65,100,7.16,7.34
28008223,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.59,6.51,15,93.33,66.67,7.2,7.42
28008223,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,0,6.49,0,0,93.11,0,7.41
28008223,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,0,6.76,0,0,95.04,0,7.5
28008223,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.34,6.68,5,100,95.03,7.93,7.41
28013036,"CPR INF-PRI-SEC ""nuestra señora del carmen""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.97,6.51,29,96.55,100,7.47,7.34
28013036,"CPR INF-PRI-SEC ""nuestra señora del carmen""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.3,6.51,29,89.66,66.67,7.5,7.42
28013036,"CPR INF-PRI-SEC ""nuestra señora del carmen""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.62,6.49,25,96,93.11,7.22,7.41
28013036,"CPR INF-PRI-SEC ""nuestra señora del carmen""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.94,6.76,26,96.15,95.04,7.69,7.5
28013036,"CPR INF-PRI-SEC ""nuestra señora del carmen""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,5.68,6.68,32,75,95.03,6.95,7.41
28017844,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,,Presencial,,,,,,,
28008511,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7.43,6.51,166,98.8,100,7.64,7.34
28008511,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,7.2,6.51,169,99.41,66.67,7.66,7.42
28008511,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.68,6.49,154,97.4,93.11,7.35,7.41
28008511,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.34,6.76,158,100,95.04,7.6,7.5
28008511,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.73,6.68,147,100,95.03,7.87,7.41
28008508,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.1,6.51,46,93.48,100,6.64,7.34
28008508,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,5.58,6.51,42,83.33,66.67,6.53,7.42
28008508,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,5.68,6.49,39,84.62,93.11,6.81,7.41
28008508,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,5.91,6.76,33,93.94,95.04,6.88,7.5
28008508,"CPR INF-PRI-SEC ""nuestra señora del pilar""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,5.49,6.68,27,88.89,95.03,6.49,7.41
28013371,"CPR INF-PRI-SEC ""nuestra señora del recuerdo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7.52,6.51,200,99.5,100,7.83,7.34
28013371,"CPR INF-PRI-SEC ""nuestra señora del recuerdo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,7.83,6.51,204,100,66.67,8.19,7.42
28013371,"CPR INF-PRI-SEC ""nuestra señora del recuerdo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,7.69,6.49,186,100,93.11,8.03,7.41
28013371,"CPR INF-PRI-SEC ""nuestra señora del recuerdo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.55,6.76,194,98.97,95.04,8.02,7.5
28013371,"CPR INF-PRI-SEC ""nuestra señora del recuerdo""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.83,6.68,183,99.45,95.03,7.97,7.41
28015653,"CPR INF-PRI-SEC ""obispo perello""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.42,6.51,74,90.54,100,7.47,7.34
28015653,"CPR INF-PRI-SEC ""obispo perello""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.44,6.51,66,100,66.67,7.25,7.42
28015653,"CPR INF-PRI-SEC ""obispo perello""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.32,6.49,53,90.57,93.11,7.23,7.41
28015653,"CPR INF-PRI-SEC ""obispo perello""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.61,6.76,48,100,95.04,7.78,7.5
28015653,"CPR INF-PRI-SEC ""obispo perello""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.98,6.68,50,100,95.03,7.19,7.41
28032638,"CPR INF-PRI-SEC ""padre manyanet""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcobendas,Madrid-Norte,2019-2020,Presencial,6.39,6.51,53,98.11,100,7.15,7.34
28032638,"CPR INF-PRI-SEC ""padre manyanet""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcobendas,Madrid-Norte,2020-2021,Presencial,6.83,6.51,49,97.96,66.67,7.52,7.42
28032638,"CPR INF-PRI-SEC ""padre manyanet""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcobendas,Madrid-Norte,2021-2022,Presencial,7.17,6.49,51,100,93.11,7.47,7.41
28032638,"CPR INF-PRI-SEC ""padre manyanet""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcobendas,Madrid-Norte,2022-2023,Presencial,7.67,6.76,40,100,95.04,7.86,7.5
28032638,"CPR INF-PRI-SEC ""padre manyanet""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Alcobendas,Madrid-Norte,2023-2024,Presencial,6.68,6.68,73,100,95.03,7.24,7.41
28013838,"CPR INF-PRI-SEC ""paraiso sagrados corazones""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.91,6.51,78,96.15,100,7.61,7.34
28013838,"CPR INF-PRI-SEC ""paraiso sagrados corazones""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.16,6.51,83,90.36,66.67,7.29,7.42
28013838,"CPR INF-PRI-SEC ""paraiso sagrados corazones""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.61,6.49,61,96.72,93.11,7.48,7.41
28013838,"CPR INF-PRI-SEC ""paraiso sagrados corazones""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.09,6.76,68,97.06,95.04,7.75,7.5
28013838,"CPR INF-PRI-SEC ""paraiso sagrados corazones""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,6.99,6.68,59,94.92,95.03,7.74,7.41
28030058,"CPR INF-PRI-SEC ""parque""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Galapagar,Madrid-Oeste,2019-2020,Presencial,7.16,6.51,47,97.87,100,7.73,7.34
28030058,"CPR INF-PRI-SEC ""parque""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Galapagar,Madrid-Oeste,2020-2021,Presencial,6.94,6.51,42,100,66.67,7.82,7.42
28030058,"CPR INF-PRI-SEC ""parque""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Galapagar,Madrid-Oeste,2021-2022,Presencial,6.48,6.49,40,95,93.11,7.69,7.41
28030058,"CPR INF-PRI-SEC ""parque""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Galapagar,Madrid-Oeste,2022-2023,Presencial,7.38,6.76,44,100,95.04,8.1,7.5
28030058,"CPR INF-PRI-SEC ""parque""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Galapagar,Madrid-Oeste,2023-2024,Presencial,7.23,6.68,18,100,95.03,7.99,7.41
28013504,"CPR INF-PRI-SEC ""patrocinio de san jose""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7,6.51,86,96.51,100,7.8,7.34
28013504,"CPR INF-PRI-SEC ""patrocinio de san jose""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.3,6.51,69,97.1,66.67,7.42,7.42
28013504,"CPR INF-PRI-SEC ""patrocinio de san jose""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.51,6.49,85,96.47,93.11,7.49,7.41
28013504,"CPR INF-PRI-SEC ""patrocinio de san jose""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.27,6.76,79,92.41,95.04,7.61,7.5
28013504,"CPR INF-PRI-SEC ""patrocinio de san jose""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7,6.68,79,98.73,95.03,7.77,7.41
28013565,"CPR INF-PRI-SEC ""pureza de maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7.07,6.51,101,98.02,100,7.38,7.34
28013565,"CPR INF-PRI-SEC ""pureza de maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.9,6.51,87,98.85,66.67,7.38,7.42
28013565,"CPR INF-PRI-SEC ""pureza de maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.54,6.49,85,96.47,93.11,7.36,7.41
28013565,"CPR INF-PRI-SEC ""pureza de maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,7.09,6.76,89,97.75,95.04,7.84,7.5
28013565,"CPR INF-PRI-SEC ""pureza de maria""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,7.12,6.68,74,97.3,95.03,7.58,7.41
28013590,"CPR INF-PRI-SEC ""rafaela ybarra""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,6.72,6.51,77,94.81,100,7.26,7.34
28013590,"CPR INF-PRI-SEC ""rafaela ybarra""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.4,6.51,52,98.08,66.67,7.15,7.42
28013590,"CPR INF-PRI-SEC ""rafaela ybarra""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.47,6.49,45,97.78,93.11,7.08,7.41
28013590,"CPR INF-PRI-SEC ""rafaela ybarra""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,6.81,6.76,43,95.35,95.04,7.4,7.5
28013590,"CPR INF-PRI-SEC ""rafaela ybarra""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2023-2024,Presencial,5.76,6.68,48,85.42,95.03,6.72,7.41
28013607,"CPR INF-PRI-SEC ""raimundo lulio""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2019-2020,Presencial,7.53,6.51,22,100,100,7.86,7.34
28013607,"CPR INF-PRI-SEC ""raimundo lulio""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2020-2021,Presencial,6.37,6.51,17,88.24,66.67,7.81,7.42
28013607,"CPR INF-PRI-SEC ""raimundo lulio""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2021-2022,Presencial,6.36,6.49,17,94.12,93.11,7.41,7.41
28013607,"CPR INF-PRI-SEC ""raimundo lulio""","CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Privado Concertado,Madrid,Madrid-Capital,2022-2023,Presencial,5.77,6.76,20,85,95.04,7.15,7.5
